programCode,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
25E033,0.0,0.0,0.0,0.0,0.5214982932549576,0.1432422460441291,0.0,0.0,0.0,0.0,0.0
25E072,0.0,0.0,0.0,0.0,0.4948450417084184,0.4642320535416772,0.0,0.0,0.0,0.0,0.0
25E073,0.0,0.0,0.0,0.0,0.9271696822789558,1.0074115034244366,0.0,0.0,0.0,0.0,0.0
25E127,0.0,0.0,0.0,0.0,0.3579097789409297,0.4196041908337065,0.0,0.0,0.0,0.0,0.0
25E128,0.0,0.0,0.0,0.0,0.0049218639791425,0.0318526769193336,0.0,0.0,0.0,0.0,0.0
25E152,0.0,0.0,0.0,0.0,0.0,0.0006565353449919,0.0,0.0,0.0,0.0,0.0
25E221,0.0,0.0,0.0,0.0,30.45885652045488,29.731401776060288,14.763954338036122,15.712788040217877,25.203261744505745,18.125679397132323,18.56888612223681
25E222,0.0,0.0,0.0,0.0,1.1568425152375732,0.8736985225752743,1.1900437282047072,0.6343699500046069,0.0,0.0,0.0
25E227,0.0,0.0,0.0,0.0,0.1318645323400524,0.0,0.0,0.0,0.0,0.0,0.0
25S028,0.0,0.0,0.0,0.0,0.95697994930421,1.1518262703849644,0.0,0.0,0.0,0.0,0.0
50K027,0.0,0.0,0.0,0.0,55.73335337692645,21.12383627321048,7.692867742198198,2.724695297969145,2.1705141190185318,1.7821434879566629,23.41238338542864
52K027,0.0,0.0,0.0,0.0,974.24490328797,1135.466971747965,0.0,1188.9478700675616,0.0,0.0,0.0
8U009,0.0,0.0,0.0,0.0,0.0,1.3622944274746656,2.6785735833710227,2.147025832738927,3.4784230796610105,1.6800724476178628,5.066969698701354
10S017,0.0,0.0,0.0,0.0,0.0,146.74292685421193,0.0,0.0,0.0,0.0,0.0
11E020,0.0,0.0,0.0,0.0,0.0,8.342815879254328,0.0,0.0,0.0,0.0,0.0
11U077,0.0,0.0,0.0,0.0,0.0,54.89263609486301,145.6932886505775,147.6534539826777,6.897192652078267,0.0,0.4137171344170818
11U078,0.0,0.0,0.0,0.0,0.0,13.130706899838945,0.0,0.0,0.0,0.0,0.0
12U012,0.0,0.0,0.0,0.0,0.0,208.9084943502796,150.97094636433,0.0,0.0,0.0,0.0
15S058,0.0,0.0,0.0,0.0,0.0,112.12478547559913,132.1302093679625,119.6617725100373,0.0,0.0,0.0
15S117,0.0,0.0,0.0,0.0,0.0,59.7737693523659,61.756227798330464,83.51940318579058,0.0,0.0,0.0
15S177,0.0,0.0,0.0,0.0,0.0,519.0288420152635,745.1430211092174,701.7219731539573,558.113727805712,286.2149901154236,349.1307299994718
15S213,0.0,0.0,0.0,0.0,0.0,11.130423218138256,12.826846528269376,20.221544605799856,11.759262181996757,6.338606802381544,2.059184017939218
15U004,0.0,0.0,0.0,0.0,0.0,0.2759373489381936,0.0578334146993787,0.0446766920982519,0.0,0.0,0.0
16U037,0.0,0.0,0.0,0.0,0.0,53.97682932941307,103.6756759371592,39.06879161025079,0.0,0.0,0.0
20S176,0.0,0.0,0.0,0.0,0.0,1596.9735749375482,0.0,0.0,0.0,0.0,0.0
20S241,0.0,0.0,0.0,0.0,0.0,26.02777166437604,64.91682667416096,65.78039138461108,66.60644337999724,3.152940319070887,3.4485915252941246
20U009,0.0,0.0,0.0,0.0,0.0,16.490085754296413,129.85233108913303,198.5691430630789,148.280412350432,172.3315711616131,0.0
25S027,0.0,0.0,0.0,0.0,0.0,0.0531961702491795,0.0,0.0,0.0,0.0,0.0
42E002,0.0,0.0,0.0,0.0,0.0,2.522547655967204,2.5733218843049803,20.282661482453964,12.479617263049244,0.0,0.0
6F006,0.0,0.0,0.0,0.0,0.0,0.0,43.00235264467479,56.09502987059304,0.0,0.0,0.0
6F033,0.0,0.0,0.0,0.0,0.0,0.0,7.98337931728112,49.95690632903747,0.0,0.0,0.0
6F852,0.0,0.0,0.0,0.0,0.0,0.0,32.12967483298817,141.5770784218287,98.6262081775229,0.0,0.0
6S178,0.0,0.0,0.0,0.0,0.0,0.0,61.91963821669986,68.61285186756977,0.0,0.0,0.0
8S240,0.0,0.0,0.0,0.0,0.0,0.0,268.9797739558626,261.6082808596785,187.26933423926675,136.47367229370298,131.30232463047778
8S257,0.0,0.0,0.0,0.0,0.0,0.0,439.1651621963565,325.1179069243487,262.7735402876765,191.2387337627892,309.9935250017376
8S258,0.0,0.0,0.0,0.0,0.0,0.0,700.7191666007541,544.0445147316992,580.0410779802905,0.0,0.0
8S259,0.0,0.0,0.0,0.0,0.0,0.0,1467.5258066055917,1303.1976942146732,1310.592825410355,1010.1269936550528,1026.4237075814085
8S260,0.0,0.0,0.0,0.0,0.0,0.0,318.8177834467835,248.90833999548025,307.3630064419125,238.30302294671705,185.9267155874585
8S261,0.0,0.0,0.0,0.0,0.0,0.0,126.86588341810725,119.53162035073296,131.914695487724,120.7186591201572,101.2991582963119
8S262,0.0,0.0,0.0,0.0,0.0,0.0,554.6219601240717,960.0358349606734,513.3974955461102,302.6825499032503,382.04891150766326
8S263,0.0,0.0,0.0,0.0,0.0,0.0,160.467922627137,146.43264830792106,160.5402124970946,150.29036435402588,155.03394766165744
11B003,0.0,0.0,0.0,0.0,0.0,0.0,185.71015834920047,172.47868299099565,208.23527525197716,197.4930404254801,147.57136155266085
11E066,0.0,0.0,0.0,0.0,0.0,0.0,277.7505030523912,290.57805352231645,283.8313457641537,252.0029412498204,274.4996558547086
11E067,0.0,0.0,0.0,0.0,0.0,0.0,3.4360036008780463,5.801992439393923,9.892460018618053,4.60859520166095,10.179269949167765
11S243,0.0,0.0,0.0,0.0,0.0,0.0,767.3695865462713,659.8695604172073,629.9843132408487,468.9441079294187,451.88312664786383
11S244,0.0,0.0,0.0,0.0,0.0,0.0,29.8714645090574,37.273362806912665,27.713114184633167,12.776789638322654,20.587464273266143
11S245,0.0,0.0,0.0,0.0,0.0,0.0,132.39099823324324,68.75192929003961,0.0,0.0,0.0
11S246,0.0,0.0,0.0,0.0,0.0,0.0,80.61688500995525,38.76524947570728,0.0,0.0,0.0
11S247,0.0,0.0,0.0,0.0,0.0,0.0,55.170537018006975,62.97871228171943,59.258937450275205,58.062463196462026,72.3024509634185
11U079,0.0,0.0,0.0,0.0,0.0,0.0,277.4223323291329,322.1034115350391,234.84935199536235,17.01551374625882,10.406209549240431
11U080,0.0,0.0,0.0,0.0,0.0,0.0,1988.378040285262,1613.161917763724,1050.4514613421882,1460.2558729224174,1579.557488824836
11U081,0.0,0.0,0.0,0.0,0.0,0.0,131.22649476526382,127.00699745024792,127.67028722264656,35.600713983790705,41.2797405267876
11U082,0.0,0.0,0.0,0.0,0.0,0.0,484.7299218648208,472.246036620481,265.7927360292405,162.22151428339075,104.56262125499704
12S251,0.0,0.0,0.0,0.0,0.0,0.0,18.49955280954678,0.0,0.0,0.0,0.0
14E007,0.0,0.0,0.0,0.0,0.0,0.0,1.0369949885983871,1.1192568731156904,0.0,0.0,0.0
15S175,0.0,0.0,0.0,0.0,0.0,0.0,64.33160050757077,61.4025379497205,0.0,0.0,0.0
15S203,0.0,0.0,0.0,0.0,0.0,0.0,12.785560156359352,14.27576017751534,0.0,0.0,0.0
15S253,0.0,0.0,0.0,0.0,0.0,0.0,6.319389830280368,17.34998676254327,0.0,0.0,0.0
15S255,0.0,0.0,0.0,0.0,0.0,0.0,15.025159443254331,7.400341891655183,10.51788282146734,3.3188209203137387,3.147047021961984
15S256,0.0,0.0,0.0,0.0,0.0,0.0,12.788092245268055,10.241919443888316,0.0,0.0,0.0
16K131,0.0,0.0,0.0,0.0,0.0,0.0,196.5371828077535,0.0,0.0,0.0,0.0
16U028,0.0,0.0,0.0,0.0,0.0,0.0,1.824919263781969,0.5503044407425113,0.0,0.0,0.0
19U002,0.0,0.0,0.0,0.0,0.0,0.0,0.036584146446297,3.1450963234125555,11.75845725899265,18.73841885643416,25.386899734685
25E244,0.0,0.0,0.0,0.0,0.0,0.0,0.2054748411999818,0.1770587589739664,0.1428073203310776,0.0109441338166504,0.2335919932456544
25E246,0.0,0.0,0.0,0.0,0.0,0.0,1.354498228631909,1.674764474102734,0.0,0.0,0.0
25S243,0.0,0.0,0.0,0.0,0.0,0.0,2.190077181622145,1.7062958458434876,2.016766112047699,0.6632876027224057,0.6299361603634189
42E003,0.0,0.0,0.0,0.0,0.0,0.0,4.041710484260415,5.790420130357791,5.593156224843328,0.0,0.0
42E035,0.0,0.0,0.0,0.0,0.0,0.0,8.126537449922308,0.0,0.0,0.0,0.0
8S088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.87980984700833,0.0,0.0,0.0
8S089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.833725831558105,0.0,0.0,0.0
10U003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25368014922809,0.0,0.0,0.0
15F002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.738648054428053,0.0,0.0,0.0
15S048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.1234706770065,0.0,0.0,0.0
15U002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168215957220508,0.0,0.0,0.0
35E012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909467536725159,0.3483173256874431,0.3809471924996132,0.3956986945009356
38K010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.363969998974035,12.497682726076572,0.0,2.795650215601494
38S192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.89146001462831,47.01158064744825,24.61739764423458,28.289576747819257
38S225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.401439918171015,0.0,0.0,0.0
38S236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.53911804376563,55.90200854393439,8.810717621498975,5.828118738005967
50K028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5947665397437865,2.033812030346473,1.216581219689514,0.5950121728290302
52K028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.61620191347938,0.0,0.0,0.0
6F035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.81406704608663,32.36373098917848,30.17242235881349
6S265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.50694622719912,87.20936316853526,89.96357867114983
8E003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.636771648503967,26.675276117703028,0.0
8K024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.38858351365647,20.55780124491639,14.840809940292733
8S266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0384810375757,892.3952020992851,917.1850023177784
11S267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.54821007905625,131.0877471420143,114.06887650295694
11S269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.24741735870282,83.51951157538988,75.76718932616681
11S270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.39274397086848,39.023954231532514,44.2402009957108
11S271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.532661564257885,11.212993626350976,14.159239606612996
12G005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7769214240142217,0.5073771774086715,0.4135209564137509
15S273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.2368020917037,155.0139395262049,177.02907763451407
15S274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.12611534190629,134.8543124145234,171.6605979294558
18E016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.55350281753272,0.0,0.0
20S017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.17351836948075,117.1830240880942,130.39421403161154
25E267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7379300352632403,0.3608166765305213,2.4336550285846017
25E270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018090654010145,1.986905596003759,0.0
25E271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016717965814932,0.1147659960977361,0.7310715474800131
47S178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.55980745905647,72.03125158695386,74.96244174871518
50E011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11352.57716618706,11918.27728595468,12529.658607369254
50E012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7807921568774,113.98909229268276,108.83331938149786
51E043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.62366454104114,56.95472383569624,254.253123926058
51E044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.009879315776,1825.4503102878923,1670.679609637537
51E045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.68191999712795,184.97807128734192,194.6025459464257
25E247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7261325688075397,1.0875104435618357
48E016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.376303634227817,3.345870283014857
48E042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.53398482489862,66.06143826591604
48S243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946631883840394,0.8164189766787567
15E006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367474755883039
20S279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.2805349646934
48K027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5992155016826677
