countryCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
TGO,37.829186111837984,39.35039530615941,34.730689328371774,43.09757656012202,45.6113242528668,52.85985697549962,61.20185814506489,61.28700713060012,68.04169580494153,61.908431900045855,71.36352083344552,99.22411576116016,87.49859447023046,93.70398601406372,106.0293830184317,102.70331190242402,111.0357724630721,106.76681687407464,134.67200192349057,122.44209261885032,126.31718695489184,128.639126475157
THA,272.56944209906675,255.10783325457865,276.1179178277787,304.92876651841937,348.84079311786803,395.1444152192981,454.9645658215193,553.2803239121262,628.1285168726191,673.2406500606318,802.1030736772257,886.5262226379585,958.3798742616168,1009.342549374505,1006.8421031638072,999.8843195895568,1010.781928511773,1074.6871399494853,1180.1993821121412,1264.965955773418,1272.0521654650238,1247.8666562886335
TJK,11.476711418477963,14.81106912447105,16.338001110347104,19.64890553975425,36.724445328717685,49.726865012247735,45.398266717195575,46.89216308122133,66.81601924381772,84.2610137548398,84.89958051662737,115.6957361498139,124.4752553410208,139.3859674261099,155.02404104357166,113.09337302917578,94.889643215126,96.63392815432285,95.740256137879,99.3357456308535,97.29133630514904,94.42576432637276
TKM,119.08207414130504,113.63224473599918,125.050885489169,179.81855167671236,202.37070208800725,249.63611413932944,250.14651551939085,256.08816767317666,274.50435250821965,300.36434573483206,316.4454081821078,374.6749161063869,396.57556665163423,442.84843776697255,524.2305496504999,476.525632209539,471.43300420063815,513.6008833339714,551.2949571867861,607.9357389441768,634.5181922473888,652.8318582385266
TON,375.9929168422433,354.74949546085867,311.9179772189504,342.1472757762807,370.11571011608993,404.9619589810432,608.1222571590166,530.6400803186832,621.1025748925715,607.2013422143093,641.2283627295973,707.8415781672841,867.3737345679408,825.9529895981676,814.0133922686537,812.394012756503,780.5675754521418,848.9522927581655,893.3255075282972,925.4987069432872,953.2484733008504,974.6833815612804
TUN,368.7393653961972,373.3648871631801,403.86286187779154,474.8216447919212,526.5187116983819,540.2693423233076,563.0804204337037,628.4230929966913,694.9243224889746,686.6115158794022,688.2743619349186,767.668777311986,756.6026303842228,787.3896172547488,804.8509821094043,754.7128727468006,757.8188902705715,727.1295078800681,686.0885937764825,690.940565649847,677.600468361749,658.7202713895776
TUR,517.4028813718216,397.4513107871212,473.3737261554885,599.3170336758114,751.4282300622925,908.6223657875382,1045.749426208508,1311.1027516245238,1487.593772324322,1425.409169086152,1597.9402848684724,1553.2361043172637,1666.2656780389923,1768.3886168508698,1704.5477972567248,1519.4358693571887,1605.1251183233949,1522.82126673803,1388.3361853481904,1417.1130347413018,1301.4867397235655,1239.0684417881882
TZA,31.349187781611825,31.61276206554928,35.47792185194758,43.48151059999493,51.19656591242474,57.02959271738818,56.06772494461971,70.38904460461896,75.55487819036264,83.26700184674257,74.80589115601396,73.58007486777463,87.86609221472686,94.64565704329952,98.68625986235924,91.3592084890986,85.06748350288686,82.88101072439082,82.12027563380431,81.87771353377377,85.16088327780506,85.69345411937677
UGA,37.98234980382392,37.31433113623226,41.225519879688896,40.03986027819983,41.10839610701981,48.36692771388417,49.24768429813841,52.04450711174656,53.19767024154082,52.68041453575729,68.0524165273218,128.19735330610962,60.006253963748605,57.500891491753805,65.63648182069328,75.86886755577727,54.1514882348973,59.81692379787032,66.54964429186704,70.07239561049865,77.87792954543501,75.43203904799753
UKR,133.901013443832,146.53957696633546,154.56403884615125,190.4998361182812,229.49647777601257,318.6792843918201,405.45129999365327,523.7624282769033,661.6661226318209,488.5740979745424,575.8698295622296,620.9600386777447,721.2323720764424,752.1736866366681,552.3964225150687,383.4863239025052,388.38474929579183,521.1372992288002,614.4795782738673,656.7777924095581,685.1147852169665,677.7575910135188
URY,849.4814986108919,785.0573502880378,505.13491729080033,434.50923028425336,453.4666551303685,571.5902769138123,664.4588620486584,806.6554219999647,1110.3013464706755,1223.438671884095,1516.4988483430618,1816.670129227432,2013.8504421826192,2295.2552077172136,2305.369775385448,2160.288225250906,2326.8089754520115,2620.8154098369087,2636.335022169585,2501.543156621287,2187.1398012869445,1909.125707583144
USA,5104.505819749675,5401.787873897794,5726.277289330184,6027.9232688698185,6337.118009299546,6653.383685130509,6963.151945541511,7314.568778303535,7751.243317558792,7935.171304045331,8123.138626935561,8061.240592831242,8011.552270791706,8002.533775708895,8050.304239052606,8126.532403349217,8237.53332930959,8436.88894205246,8839.2602638814,9101.717762273636,8818.81078304738,8597.901872291819
UZB,103.88453539449114,84.00579751967099,68.56961889931733,68.48372492306784,74.73321043699288,86.07964775627093,98.91340229369231,128.0147251977044,170.36891906140266,185.71322130585347,218.2408359555677,248.55908229668992,283.472766824301,325.660230821,351.9355096275306,379.48310207954376,387.3807121277205,244.666342442382,218.1833557840445,295.80555856298867,302.7232663976507,297.5161557038669
VEN,602.8231224982151,709.9649455206136,481.386558218714,421.2109803692336,517.1766780698606,608.6250108201006,800.2350091398195,1054.3627704416515,1355.6953074380124,1611.8538954049825,1549.758775482751,1261.83641093197,1583.2748454296652,1543.3706532936526,2344.6626866792794,2222.1642492557985,2442.4360281859413,2655.0977528783947,2850.314402976386,3007.5384506449805,3108.557746833408,3145.643703807366
VNM,25.037214327001053,25.62183666281101,26.801948271600445,30.372960770832695,34.95278703141454,37.572155109967895,43.39755655837693,50.33607995591188,64.65609249945307,70.33873809938045,78.97774666878529,90.15214096471968,102.84568228001568,116.1419261467658,127.19917281711422,132.05496335169676,142.6998877926918,153.95530426607814,166.05059697985658,175.42406224022002,189.21594247463443,187.6761005692292
VUT,305.8636660174274,279.62024357544647,225.30675121790057,257.9927228176955,269.38183963235264,274.7211950863767,320.375204508588,411.2298715599448,438.65129721410926,457.7556858263905,560.4459342104034,585.6174905236275,529.9928482602813,508.0965822514419,461.07799128618296,418.7900593451323,419.0356375869459,445.0394225391008,438.4623890395361,424.9253495827,373.7772175154883,346.86161868372795
ZAF,557.5726892689639,494.20619189366937,470.5579531640184,714.9151715999229,926.005297246088,1048.6389531230611,1016.962556711793,1085.874933039687,1074.846713785703,1164.6141679913007,1482.5523184421638,1590.4642102715247,1519.8311654510476,1405.831937972128,1337.8691887424995,1172.984189064622,1096.266361873845,1275.2865474761495,1356.2333833309506,1278.0425930355632,1148.7435306534278,929.4822763922588
ZMB,23.59838090388717,26.41206984540214,26.769015948510816,31.137062924358847,39.56325986102017,53.38478990759437,82.91109467945023,93.33271122435394,122.34064547223126,108.4365973108376,139.70585606237543,171.4020045723225,209.7601843551087,228.86436576040728,255.97314116429004,197.80734056619292,205.84961621653096,210.64117848244456,192.70997819630563,230.77919250805837,166.657759385109,168.14923268608374
ZWE,136.62784659354782,100.56283570165688,95.08972216090068,85.64109869799576,101.43270611571089,72.4901353408138,26.34579452784156,13.852489246013356,7.301943777776144,72.85901037154733,145.2428812461568,205.3216054848324,261.0713381906679,263.67308850730666,280.6697795124795,272.7932146196767,265.44118894355927,267.43614841771506,211.64775890631608,177.2002833934563,158.39204831181453,134.46728175575188
